4.130000,-0.024457,-0.015495,-0.043253,-0.069155
4.140000,-0.024975,-0.015690,-0.043560,-0.069432
4.150000,-0.023943,-0.015427,-0.043198,-0.068799
4.160000,-0.023306,-0.015144,-0.042397,-0.069137
4.170000,-0.024203,-0.015908,-0.043916,-0.069363
4.180000,-0.024291,-0.015632,-0.042982,-0.069245
4.190000,-0.024544,-0.014872,-0.042186,-0.069267
4.200000,-0.024898,-0.015030,-0.042690,-0.068424
4.210000,-0.024616,-0.015404,-0.042750,-0.068777
4.220000,-0.023624,-0.015167,-0.042494,-0.068859
4.230000,-0.024827,-0.015282,-0.042922,-0.068997
4.240000,-0.024352,-0.015879,-0.042949,-0.069271
4.250000,-0.024181,-0.014960,-0.043125,-0.068938
4.260000,-0.024921,-0.015551,-0.043073,-0.068716
4.270000,-0.024591,-0.015254,-0.042412,-0.069123
4.280000,-0.024254,-0.015591,-0.043092,-0.068859
4.290000,-0.024573,-0.014920,-0.043608,-0.069297
4.300000,-0.024273,-0.015578,-0.042946,-0.069917
4.310000,-0.024554,-0.015542,-0.043733,-0.069878
4.320000,-0.024895,-0.015028,-0.043144,-0.069103
4.330000,-0.024008,-0.015118,-0.042648,-0.069381
4.340000,-0.024464,-0.015100,-0.042888,-0.069543
4.350000,-0.025298,-0.015660,-0.042876,-0.068994
4.360000,-0.024238,-0.016135,-0.027587,-0.069278
4.370000,-0.024282,-0.015355,-0.040853,-0.068927
4.380000,-0.023927,-0.014585,-0.044272,-0.069032
4.390000,-0.024553,-0.015811,-0.041560,-0.069749
4.400000,-0.024900,-0.015399,-0.043936,-0.069521
4.410000,-0.024603,-0.015695,-0.041567,-0.069013
4.420000,-0.025156,-0.015805,-0.043916,-0.068959
4.430000,-0.024985,-0.015942,-0.041599,-0.068904
4.440000,-0.024516,-0.015286,-0.043874,-0.069659
4.450000,-0.024641,-0.015792,-0.042255,-0.069198
4.460000,-0.025122,-0.015724,-0.044191,-0.069094
4.470000,-0.024411,-0.015708,-0.041987,-0.069393
4.480000,-0.025018,-0.015496,-0.043506,-0.069227
4.490000,-0.025112,-0.017417,-0.042301,-0.068973
4.500000,-0.023494,-0.014908,-0.043825,-0.069294
4.510000,-0.024934,-0.014896,-0.042634,-0.068916
4.520000,-0.024567,-0.015321,-0.042616,-0.069643
4.530000,-0.023682,-0.016045,-0.042191,-0.069519
4.540000,-0.024156,-0.016126,-0.043003,-0.068808
4.550000,-0.024049,-0.015637,-0.043065,-0.069344
4.560000,-0.024134,-0.016483,-0.043742,-0.069268
4.570000,-0.024673,-0.015629,-0.042418,-0.069240
4.580000,-0.024494,-0.016182,-0.043999,-0.069360
4.590000,-0.024052,-0.015898,-0.042506,-0.069763
4.600000,-0.024132,-0.015338,-0.043305,-0.069808
4.610000,-0.024371,-0.015128,-0.043127,-0.069067
4.620000,-0.025061,-0.016017,-0.043358,-0.069209
4.630000,-0.023859,-0.015744,-0.043386,-0.069294
4.640000,-0.023994,-0.015471,-0.043732,-0.069009
4.650000,-0.024197,-0.015317,-0.043363,-0.069166
4.660000,-0.024300,-0.015243,-0.042841,-0.068217
4.670000,-0.023928,-0.014914,-0.042939,-0.068348
4.680000,-0.024535,-0.014690,-0.042307,-0.068638
4.690000,-0.024632,-0.014796,-0.042803,-0.069186
4.700000,-0.024518,-0.016003,-0.042429,-0.068507
4.710000,-0.024646,-0.016063,-0.043601,-0.068692
4.720000,-0.024506,-0.015489,-0.043544,-0.069549
4.730000,-0.024354,-0.015606,-0.043525,-0.069893
4.740000,-0.024460,-0.015592,-0.042704,-0.069097
4.750000,-0.024999,-0.016119,-0.043355,-0.069681
4.760000,-0.024801,-0.015746,-0.043461,-0.069289
4.770000,-0.024698,-0.015678,-0.043595,-0.069206
4.780000,-0.024462,-0.015531,-0.042947,-0.069406
4.790000,-0.024996,-0.014960,-0.043139,-0.069707
4.800000,-0.023901,-0.015254,-0.042142,-0.068665
4.810000,-0.024576,-0.015509,-0.042635,-0.069144
4.820000,-0.024276,-0.015376,-0.042891,-0.069469
4.830000,-0.025148,-0.015099,-0.042882,-0.069041
4.840000,-0.025591,-0.016038,-0.043578,-0.068954
4.850000,-0.024596,-0.015730,-0.043188,-0.069493
4.860000,-0.025165,-0.016083,-0.043304,-0.069466
4.870000,-0.024976,-0.015995,-0.043432,-0.069945
4.880000,-0.023923,-0.015244,-0.042184,-0.070280
4.890000,-0.023345,-0.015824,-0.043204,-0.069531
4.900000,-0.024753,-0.016003,-0.042996,-0.069131
4.910000,-0.024737,-0.015458,-0.043090,-0.069332
4.920000,-0.025337,-0.015416,-0.042492,-0.069611
4.930000,-0.024831,-0.015976,-0.043228,-0.069211
4.940000,-0.024646,-0.016775,-0.042980,-0.069414
4.950000,-0.023929,-0.015689,-0.043099,-0.069084
4.960000,-0.024530,-0.016415,-0.041887,-0.069525
4.970000,-0.024641,-0.016012,-0.043147,-0.069291
